Plate Reference, East(X), North (Y), Height (Z), Support Name, Room, Level, Support Type, Dtata Sheet, Page, Fire Rated, Designer
/1HFB19SV0077/1, 538100.00, 172450.00, 13140.00, /1HFB19SV0077, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0077/2, 538100.00, 172050.00, 13150.00, /1HFB19SV0077, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0078/1, 540700.00, 172450.00, 13140.00, /1HFB19SV0078, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0078/2, 540700.00, 172050.00, 13150.00, /1HFB19SV0078, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0079/1, 543360.00, 171840.00, 12070.31, /1HFB19SV0079, /1HFB1903ZL-, 19, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 2, No, S. Pinnock
/1HFB19SV0080/1, 546284.89, 173275.00, 13140.00, /1HFB19SV0080, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0080/2, 546284.89, 172825.00, 13150.00, /1HFB19SV0080, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0031/1, 537750.00, 172650.00, 13140.00, /1HFB19SV0031, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0031/2, 537350.00, 172650.00, 13150.00, /1HFB19SV0031, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0037/1, 546450.00, 157225.00, 13140.00, /1HFB19SV0037, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0037/2, 546750.00, 157225.00, 13150.00, /1HFB19SV0037, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0040/1, 546450.00, 159275.00, 13140.00, /1HFB19SV0040, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0040/2, 546750.00, 159275.00, 13150.00, /1HFB19SV0040, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0039/1, 546450.00, 161675.00, 13140.00, /1HFB19SV0039, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0039/2, 546750.00, 161675.00, 13150.00, /1HFB19SV0039, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0038/1, 546450.00, 164625.00, 13140.00, /1HFB19SV0038, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0038/2, 546750.00, 164625.00, 13150.00, /1HFB19SV0038, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0042/1, 546650.00, 167410.00, 13140.00, /1HFB19SV0042, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0042/2, 546950.00, 167410.00, 13150.00, /1HFB19SV0042, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0041/1, 546625.00, 169675.00, 13140.00, /1HFB19SV0041, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0041/2, 546975.00, 169675.00, 13150.00, /1HFB19SV0041, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0036/1, 546625.00, 172475.00, 13140.00, /1HFB19SV0036, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0036/2, 546975.00, 172475.00, 13150.00, /1HFB19SV0036, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0043/1, 533100.00, 165000.00, 13140.00, /1HFB19SV0043, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0043/2, 533100.00, 164800.00, 13150.00, /1HFB19SV0043, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0048/1, 534350.00, 165000.00, 13140.00, /1HFB19SV0048, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0048/2, 534350.00, 164800.00, 13150.00, /1HFB19SV0048, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0047/1, 537100.00, 165000.00, 13140.00, /1HFB19SV0047, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0047/2, 537100.00, 164800.00, 13150.00, /1HFB19SV0047, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0044/1, 540075.00, 165050.00, 13140.00, /1HFB19SV0044, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0044/2, 540075.00, 164750.00, 13150.00, /1HFB19SV0044, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0046/1, 543100.00, 165050.00, 13140.00, /1HFB19SV0046, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0046/2, 543100.00, 164750.00, 13150.00, /1HFB19SV0046, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0045/1, 545975.00, 165050.00, 13140.00, /1HFB19SV0045, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0045/2, 545975.00, 164750.00, 13150.00, /1HFB19SV0045, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0049/1, 546075.00, 168600.00, 13140.00, /1HFB19SV0049, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0049/2, 546075.00, 168300.00, 13150.00, /1HFB19SV0049, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0017/1, 543131.29, 174550.00, 9210.00, /1HFB19SV0017, /1HFB1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, S. Pinnock
/1HFB19SV0017/2, 543131.29, 175300.00, 9210.00, /1HFB19SV0017, /1HFB1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, S. Pinnock
/1HFB19SV0017/3, 541545.00, 174550.00, 9210.00, /1HFB19SV0017, /1HFB1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, S. Pinnock
/1HFB19SV0017/4, 541545.00, 175300.00, 9210.00, /1HFB19SV0017, /1HFB1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, S. Pinnock
/1HFB19SV0019/1, 547365.00, 172637.30, 11121.70, /1HFB19SV0019, /1HFB1903ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB19SV0019/2, 547365.00, 173462.70, 11121.70, /1HFB19SV0019, /1HFB1903ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB19SV0020/1, 547365.00, 172732.30, 12135.70, /1HFB19SV0020, /1HFB1903ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB19SV0020/2, 547365.00, 173367.70, 12135.70, /1HFB19SV0020, /1HFB1903ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB19SV0021/1, 543480.00, 174500.00, 9210.00, /1HFB19SV0021, /1HFB1903ZL-, 19, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB19SV0021/2, 543480.00, 175350.00, 9210.00, /1HFB19SV0021, /1HFB1903ZL-, 19, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, S. Pinnock
/1HFB19SV0108/1, 546625.00, 173750.00, 13140.00, /1HFB19SV0108, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB19SV0108/2, 546975.00, 173750.00, 13140.00, /1HFB19SV0108, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB23SV0004/1, 535165.00, 182540.00, 15928.70, /1HFB23SV0004, /1HFB2301ZL-, 23, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB23SV0004/2, 534715.00, 182540.00, 15928.70, /1HFB23SV0004, /1HFB2301ZL-, 23, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB23SV0005/1, 535165.00, 182540.00, 14749.70, /1HFB23SV0005, /1HFB2301ZL-, 23, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, No, S. Pinnock
/1HFB23SV0005/2, 534715.00, 182540.00, 14749.70, /1HFB23SV0005, /1HFB2301ZL-, 23, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, No, S. Pinnock
/1HFB27SV0011/1, 535161.04, 183153.00, 20240.00, /1HFB27SV0011, /1HFB2702ZL-, 27, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB27SV0011/2, 534711.04, 183153.00, 20240.00, /1HFB27SV0011, /1HFB2702ZL-, 27, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB27SV0004/1, 535157.70, 182540.00, 19428.70, /1HFB27SV0004, /1HFB2701ZL-, 27, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB27SV0004/2, 534722.30, 182540.00, 19428.70, /1HFB27SV0004, /1HFB2701ZL-, 27, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB27SV0010/1, 535157.70, 182540.00, 17958.70, /1HFB27SV0010, /1HFB2701ZL-, 27, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB27SV0010/2, 534722.30, 182540.00, 17958.70, /1HFB27SV0010, /1HFB2701ZL-, 27, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB27SV0006/1, 536617.00, 185371.04, 20240.00, /1HFB27SV0006, /1HFB2702ZL-, 27, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB27SV0006/2, 536617.00, 185021.04, 20240.00, /1HFB27SV0006, /1HFB2702ZL-, 27, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFA0ASV0010/1, 566550.00, 168260.00, -6805.00, /1HFA0ASV0010, /1HFA0A03ZL-, 0A, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 3, EIS, D. Rothwell
/1HFA0ASV0036/1, 565525.00, 169564.00, -6590.02, /1HFA0ASV0036, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0036/2, 566375.00, 169564.00, -6590.02, /1HFA0ASV0036, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0009/1, 564740.00, 170160.00, -6590.00, /1HFA0ASV0009, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0009/2, 564740.00, 171060.00, -6580.00, /1HFA0ASV0009, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0011/1, 563129.00, 170185.01, -6589.52, /1HFA0ASV0011, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0011/2, 563129.00, 171035.01, -6589.52, /1HFA0ASV0011, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0035/1, 561004.00, 170185.02, -6589.35, /1HFA0ASV0035, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0035/2, 561004.00, 171035.02, -6589.35, /1HFA0ASV0035, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0021/1, 551550.00, 171277.00, -6590.00, /1HFA0ASV0021, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0021/2, 552550.00, 171277.00, -6590.00, /1HFA0ASV0021, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0033/1, 551525.00, 172267.00, -6590.00, /1HFA0ASV0033, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0033/2, 552575.00, 172277.00, -6590.00, /1HFA0ASV0033, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0012/1, 551125.00, 173867.00, -6590.00, /1HFA0ASV0012, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0012/2, 552575.00, 173877.00, -6590.00, /1HFA0ASV0012, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0032/1, 551525.00, 175067.00, -6590.00, /1HFA0ASV0032, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0032/2, 552575.00, 175077.00, -6590.00, /1HFA0ASV0032, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0013/1, 551550.00, 176507.00, -6590.00, /1HFA0ASV0013, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0013/2, 552550.00, 176507.00, -6590.00, /1HFA0ASV0013, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0034/1, 550605.00, 176675.00, -6590.00, /1HFA0ASV0034, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0034/2, 550595.00, 177625.00, -6590.00, /1HFA0ASV0034, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA0ASV0023/1, 549252.00, 176675.00, -6590.00, /1HFA0ASV0023, /1HFA0A03ZL-, 0A, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, EIS, D. Rothwell
/1HFA0ASV0023/2, 549244.00, 177625.00, -6580.00, /1HFA0ASV0023, /1HFA0A03ZL-, 0A, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, EIS, D. Rothwell
/1HFA0ASV0015/1, 549554.00, 176675.00, -6590.00, /1HFA0ASV0015, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA0ASV0015/2, 549534.00, 177575.00, -6590.00, /1HFA0ASV0015, /1HFA0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0022/1, 564340.00, 153515.00, -1475.62, /1HFA04SV0022, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, EIS, D. Rothwell
/1HFA04SV0024/1, 563240.00, 153515.00, -1475.62, /1HFA04SV0024, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, EIS, D. Rothwell
/1HFA04SV0067/1, 561740.00, 153515.00, -1475.62, /1HFA04SV0067, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, EIS, D. Rothwell
/1HFA04SV0025/1, 560045.00, 153515.00, -1475.62, /1HFA04SV0025, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, EIS, D. Rothwell
/1HFA04SV0023/1, 558150.00, 153515.00, -1475.62, /1HFA04SV0023, /1HFA0404ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, EIS, D. Rothwell
/1HFA04SV0059/1, 557035.00, 155820.00, -510.00, /1HFA04SV0059, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0059/2, 557765.00, 155820.00, -510.00, /1HFA04SV0059, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0026/1, 557760.00, 157193.00, -499.00, /1HFA04SV0026, /1HFA0404ZL-, 04, Type 2 - Special Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0026/2, 557190.00, 157193.00, -500.00, /1HFA04SV0026, /1HFA0404ZL-, 04, Type 2 - Special Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0028/1, 556453.00, 159001.00, -510.00, /1HFA04SV0028, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0028/2, 557775.00, 159009.00, -498.00, /1HFA04SV0028, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0029/1, 556453.00, 160501.00, -510.00, /1HFA04SV0029, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0029/2, 557775.00, 160509.00, -498.00, /1HFA04SV0029, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0065/1, 556453.00, 161901.00, -510.00, /1HFA04SV0065, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0065/2, 557775.00, 161909.00, -498.00, /1HFA04SV0065, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0064/1, 557625.00, 163401.00, -510.00, /1HFA04SV0064, /1HFA0404ZL-, 04, Type 2 - Special Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0064/2, 557025.00, 163401.00, -510.00, /1HFA04SV0064, /1HFA0404ZL-, 04, Type 2 - Special Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0066/1, 557020.00, 164901.00, -510.00, /1HFA04SV0066, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0066/2, 557770.00, 164909.00, -500.00, /1HFA04SV0066, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0027/1, 557760.00, 165905.00, -500.00, /1HFA04SV0027, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0027/2, 557040.00, 165905.00, -500.00, /1HFA04SV0027, /1HFA0404ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, D. Rothwell
/1HFA04SV0046/1, 557735.00, 167247.55, -4101.00, /1HFA04SV0046, /1HFA0403ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, E, D. Rothwell
/1HFA04SV0069/1, 557735.00, 168397.55, -4101.00, /1HFA04SV0069, /1HFA0403ZL-, 04, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 4, E, D. Rothwell
/1HFA04SV0047/1, 557131.00, 169347.55, -3310.00, /1HFA04SV0047, /1HFA0403ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA04SV0047/2, 557639.00, 169347.55, -3310.00, /1HFA04SV0047, /1HFA0403ZL-, 04, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, D. Rothwell
/1HFA04SV0072/1, 565417.00, 167310.00, -5170.00, /1HFA04SV0072, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
/1HFA04SV0072/2, 566282.00, 167320.00, -5170.00, /1HFA04SV0072, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
/1HFA04SV0072/3, 565418.00, 169130.00, -5170.00, /1HFA04SV0072, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
/1HFA04SV0072/4, 566283.00, 168880.00, -5170.00, /1HFA04SV0072, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
/1HFA04SV0073/1, 565295.00, 167050.00, -5170.00, /1HFA04SV0073, /1HFA0404ZL-, 04, Support Type 6 - Special, 45062_MWG_DR_00080_70001_Support_Type_6, 5, EIS, D. Rothwell
/1HFA04SV0073/2, 565295.00, 168880.00, -5170.00, /1HFA04SV0073, /1HFA0404ZL-, 04, Support Type 6 - Special, 45062_MWG_DR_00080_70001_Support_Type_6, 5, EIS, D. Rothwell
/1HFA04SV0071/1, 565417.00, 160420.00, -5170.00, /1HFA04SV0071, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
/1HFA04SV0071/2, 566282.00, 160670.00, -5170.00, /1HFA04SV0071, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
/1HFA04SV0071/3, 565418.00, 162480.00, -5170.00, /1HFA04SV0071, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
/1HFA04SV0071/4, 566283.00, 162230.00, -5170.00, /1HFA04SV0071, /1HFA0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, EIS, D. Rothwell
