Ref. No., Name, Type, System, Line Number, System Description, Inlet Bore, Outlet Bore, Pipe Length, Material, Detailed Description, Room, Room Description, Level, Building, File Reference
29737/1867, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1867, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 846, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1868, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1868, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 184, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1869, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1869, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 8259, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1870, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1870, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 755, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1871, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1871, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 970, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1872, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1872, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 6976, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1873, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1873, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 353, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1874, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1874, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 154, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1875, NA, ELBO, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1875, NA, PIPE, 2DVM, /2DVM8203TY-, 2HM Office Supply System, 8, 8, 88, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1877, ileave tube of /2DVM8204TYB0001, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 100, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1878, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1878, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 846, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1879, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1879, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 64, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1880, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1880, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 8409, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1881, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1881, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 765, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1882, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1882, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 970, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1883, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1883, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 2976, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1884, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1884, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 353, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1885, NA, ELBO, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1885, NA, PIPE, 2DVM, /2DVM8204TY-, 2HM Office Supply System, 8, 8, 362, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1887, ileave tube of /2DVM8205TYB0001, PIPE, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 100, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1888, NA, ELBO, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1888, NA, PIPE, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 846, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1889, NA, ELBO, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1889, NA, PIPE, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 1228, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1890, NA, ELBO, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1890, NA, PIPE, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 4876, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1891, NA, ELBO, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1891, NA, PIPE, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 114, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1892, NA, ELBO, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1892, NA, PIPE, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 353, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1893, NA, ELBO, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1893, NA, PIPE, 2DVM, /2DVM8205TY-, 2HM Office Supply System, 8, 8, 349, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1895, ileave tube of /2DVM8206TYB0001, PIPE, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 100, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1896, NA, ELBO, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1896, NA, PIPE, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 846, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1897, NA, ELBO, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1897, NA, PIPE, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 1399, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1898, NA, ELBO, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1898, NA, PIPE, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 952, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1899, NA, ELBO, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1899, NA, PIPE, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 353, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1900, NA, ELBO, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1900, NA, PIPE, 2DVM, /2DVM8206TY-, 2HM Office Supply System, 8, 8, 349, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1902, ileave tube of /2DVM8207TYB0001, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 100, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1903, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1903, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 846, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1904, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1904, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 904, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1905, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1905, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 7359, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1906, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1906, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 1295, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1907, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1907, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 749, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1908, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1908, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 5683, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1909, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1909, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 364, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1910, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1910, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 2793, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1911, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1911, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 578, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1912, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1912, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 6059, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1913, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1913, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 511, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1914, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1914, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 2486, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1915, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1915, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 94, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1916, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1916, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 620, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1917, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1917, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 154, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1918, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1918, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 854, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1919, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1919, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 575, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1920, NA, ELBO, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1920, NA, PIPE, 2DVM, /2DVM8207TY-, 2HM Office Supply System, 8, 8, 460, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1922, ileave tube of /2DVM8208TYB0001, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 100, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1923, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1923, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 846, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1924, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1924, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 784, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1925, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1925, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 7509, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1926, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1926, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 1205, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1927, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1927, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 749, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1928, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1928, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 6103, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1929, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1929, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 364, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1930, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1930, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 2373, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1931, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1931, NA, PIPE, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 716, Copper,SCH 40 PIPE ASME B36.10,Not Available, Not Available, Not Available,  2HM Building, NA
29737/1932, NA, ELBO, 2DVM, /2DVM8208TY-, 2HM Office Supply System, 8, 8, 44, Copper,90 LONG RADIUS ELBOW_SCH 40_ASME B16.9,Not Available, Not Available, Not Available,  2HM Building, NA
